Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
821,30,12,29,Alaska
468,6,4,235,Alaska
1,0,0,3,Alaska
146,2,2,85,Alaska
24,0,0,85,Alaska
147,3,1,95,Alaska
24,1,0,21,Alaska
1,0,0,1,Alaska
79,2,1,39,Alaska
1,0,0,4,Alaska
4,0,0,1,Alaska
4,0,0,2,Alaska
4,0,1,3,Alaska
2,0,0,2,Alaska
8,1,0,4,Alaska
1,0,0,1,Alaska
32626,1091,841,1,Alabama
473,10,10,1,Alabama
462,13,9,1,Alabama
303,16,1,1,Alabama
158,3,0,1,Alabama
173,8,1,1,Alabama
347,15,10,1,Alabama
586,4,27,1,Alabama
252,3,3,1,Alabama
551,5,21,1,Alabama
64,1,0,1,Alabama
191,3,1,1,Alabama
187,1,12,1,Alabama
243,13,5,1,Alabama
52,1,1,1,Alabama
23,1,1,1,Alabama
330,4,1,1,Alabama
323,9,5,1,Alabama
168,3,0,1,Alabama
54,1,1,1,Alabama
270,16,4,1,Alabama
119,1,3,1,Alabama
348,22,3,1,Alabama
216,7,0,1,Alabama
763,13,3,1,Alabama
14,0,0,1,Alabama
484,39,5,1,Alabama
764,12,8,1,Alabama
190,18,6,1,Alabama
485,7,13,1,Alabama
62,2,1,1,Alabama
812,13,11,1,Alabama
55,2,0,1,Alabama
163,2,2,1,Alabama
267,2,19,1,Alabama
128,5,4,1,Alabama
410,6,3,1,Alabama
188,3,2,1,Alabama
3332,145,130,1,Alabama
62,3,1,1,Alabama
332,9,4,1,Alabama
84,76,0,1,Alabama
1015,11,35,1,Alabama
32,0,0,1,Alabama
431,7,17,1,Alabama
153,3,7,1,Alabama
976,13,4,1,Alabama
255,7,11,1,Alabama
191,2,6,1,Alabama
1265,83,9,1,Alabama
3219,55,134,1,Alabama
174,3,2,1,Alabama
3467,73,88,1,Alabama
859,41,2,1,Alabama
102,6,0,1,Alabama
178,4,6,1,Alabama
378,5,4,1,Alabama
150,3,9,1,Alabama
407,16,0,1,Alabama
996,12,18,1,Alabama
280,4,1,1,Alabama
255,4,6,1,Alabama
214,3,3,1,Alabama
534,10,69,1,Alabama
1927,30,33,1,Alabama
751,20,12,1,Alabama
91,1,1,1,Alabama
260,4,2,1,Alabama
208,15,2,1,Alabama
18062,687,240,12127,Arkansas
24,2,0,12,Arkansas
59,1,1,46,Arkansas
16,1,0,14,Arkansas
2262,66,14,1504,Arkansas
19,3,1,7,Arkansas
39,1,2,31,Arkansas
0,0,2,31,Arkansas
149,8,4,86,Arkansas
108,12,2,57,Arkansas
54,0,0,47,Arkansas
49,0,3,19,Arkansas
79,1,4,70,Arkansas
25,0,0,21,Arkansas
72,0,3,26,Arkansas
39,0,3,24,Arkansas
422,7,6,358,Arkansas
121,9,0,60,Arkansas
660,39,10,514,Arkansas
84,1,1,76,Arkansas
6,0,0,4,Arkansas
40,3,0,22,Arkansas
44,3,1,25,Arkansas
350,11,3,172,Arkansas
15,2,0,8,Arkansas
10,0,0,9,Arkansas
205,14,1,163,Arkansas
30,2,0,24,Arkansas
102,3,0,73,Arkansas
46,0,1,39,Arkansas
405,9,0,41,Arkansas
73,2,0,47,Arkansas
49,1,0,44,Arkansas
20,0,1,19,Arkansas
26,1,0,16,Arkansas
663,2,28,546,Arkansas
175,5,0,93,Arkansas
14,0,1,13,Arkansas
98,0,9,78,Arkansas
626,3,1,283,Arkansas
1036,0,11,964,Arkansas
37,0,0,36,Arkansas
36,0,0,20,Arkansas
123,27,0,72,Arkansas
168,5,0,116,Arkansas
3,1,0,2,Arkansas
98,1,2,80,Arkansas
132,4,3,95,Arkansas
8,0,0,7,Arkansas
4,1,0,2,Arkansas
99,2,2,74,Arkansas
4,0,0,3,Arkansas
18,0,0,16,Arkansas
25,0,0,15,Arkansas
104,13,3,47,Arkansas
8,1,0,6,Arkansas
55,1,3,48,Arkansas
69,0,0,55,Arkansas
370,7,3,272,Arkansas
19,1,0,7,Arkansas
1655,48,53,1214,Arkansas
40,1,1,29,Arkansas
225,8,2,177,Arkansas
8,0,0,5,Arkansas
7,0,0,7,Arkansas
324,26,2,153,Arkansas
617,3,6,434,Arkansas
53,1,4,43,Arkansas
801,6,3,779,Arkansas
13,0,0,10,Arkansas
237,3,13,185,Arkansas
30,0,2,28,Arkansas
2880,113,23,1800,Arkansas
80,0,1,59,Arkansas
6,0,0,3,Arkansas
479,4,3,309,Arkansas
63333,3359,1463,309,Arizona
2189,32,1463,309,Arizona
591,11,1463,309,Arizona
1676,65,91,309,Arizona
274,5,91,309,Arizona
96,2,91,309,Arizona
12,1,1,309,Arizona
309,6,1,309,Arizona
37135,2143,694,309,Arizona
1040,17,694,309,Arizona
3311,63,115,309,Arizona
6546,228,272,309,Arizona
2912,134,58,309,Arizona
1616,31,58,309,Arizona
707,12,7,309,Arizona
5855,105,7,309,Arizona
200461,4890,5812,309,California
5242,83,122,309,California
1,0,0,309,California
16,3,0,309,California
119,8,1,309,California
26,0,0,309,California
11,4,0,309,California
2520,67,67,309,California
47,0,0,309,California
149,7,0,309,California
3765,196,71,309,California
54,7,0,309,California
117,1,4,309,California
5358,132,79,309,California
28,2,1,309,California
4155,68,70,309,California
