Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
48,0,0,37,Andaman and Nicobar Islands
0,0,0,0,Andaman and Nicobar Islands
1,0,0,1,Andaman and Nicobar Islands
35,0,0,32,Andaman and Nicobar Islands
9756,652,106,4331,Andhra Pradesh
870,70,7,299,Andhra Pradesh
591,29,6,272,Andhra Pradesh
430,42,0,157,Andhra Pradesh
619,64,5,292,Andhra Pradesh
802,34,11,501,Andhra Pradesh
1063,15,37,463,Andhra Pradesh
1354,60,35,762,Andhra Pradesh
187,7,2,96,Andhra Pradesh
59,0,1,22,Andhra Pradesh
305,5,2,178,Andhra Pradesh
90,6,0,31,Andhra Pradesh
604,54,1,115,Andhra Pradesh
122,1,0,15,Arunachal Pradesh
5853,267,9,3566,Assam
81,1,0,0,Assam
147,0,0,55,Assam
24,0,0,7,Assam
98,0,0,82,Assam
52,0,0,0,Assam
102,0,0,0,Assam
94,0,0,6,Assam
331,1,0,5,Assam
74,1,0,5,Assam
89,0,0,9,Assam
57,0,0,4,Assam
272,0,0,88,Assam
78,0,1,5,Assam
139,0,0,54,Assam
212,0,0,21,Assam
690,0,4,383,Assam
39,0,0,7,Assam
103,1,0,20,Assam
83,0,0,10,Assam
82,0,0,6,Assam
49,0,0,28,Assam
327,0,0,25,Assam
26,0,0,9,Assam
29,0,0,26,Assam
95,3,0,35,Assam
106,2,0,6,Assam
105,0,0,2,Assam
28,0,0,0,Assam
7893,228,52,5767,Bihar
108,2,1,82,Bihar
93,1,0,66,Bihar
169,1,1,123,Bihar
212,1,0,168,Bihar
348,1,4,282,Bihar
368,6,1,294,Bihar
159,2,2,127,Bihar
205,4,0,144,Bihar
266,17,5,149,Bihar
169,1,1,147,Bihar
178,3,2,126,Bihar
217,4,0,153,Bihar
58,1,1,47,Bihar
221,1,2,185,Bihar
149,1,0,86,Bihar
267,4,1,220,Bihar
296,0,3,272,Bihar
146,11,0,115,Bihar
87,1,0,67,Bihar
160,4,1,130,Bihar
379,27,1,175,Bihar
306,8,1,222,Bihar
206,1,2,169,Bihar
177,10,3,139,Bihar
210,7,2,182,Bihar
446,36,3,272,Bihar
266,4,0,209,Bihar
317,1,1,270,Bihar
152,6,0,89,Bihar
247,18,1,100,Bihar
185,1,4,135,Bihar
132,1,0,92,Bihar
77,1,1,66,Bihar
129,0,2,108,Bihar
346,27,2,185,Bihar
202,3,0,167,Bihar
134,7,3,100,Bihar
411,5,6,322,Chandigarh
411,5,6,322,Chandigarh
2302,29,12,1487,Chhattisgarh
44,0,0,41,Chhattisgarh
221,2,0,129,Chhattisgarh
102,1,0,72,Chhattisgarh
5,0,1,3,Chhattisgarh
45,2,0,38,Chhattisgarh
0,0,0,0,Chhattisgarh
172,1,2,165,Chhattisgarh
2,0,0,0,Chhattisgarh
8,0,1,6,Chhattisgarh
97,1,3,50,Chhattisgarh
26,0,0,10,Chhattisgarh
226,0,0,87,Chhattisgarh
122,2,0,80,Chhattisgarh
92,1,0,80,Chhattisgarh
3,0,0,1,Chhattisgarh
304,6,0,173,Chhattisgarh
56,0,0,42,Chhattisgarh
81,1,1,67,Chhattisgarh
121,1,0,103,Chhattisgarh
6,0,0,0,Chhattisgarh
88,3,1,71,Chhattisgarh
224,11,1,115,Chhattisgarh
186,15,2,84,Chhattisgarh
3,0,0,0,Chhattisgarh
21,4,0,17,Chhattisgarh
43,0,0,25,Chhattisgarh
28,0,0,24,Chhattisgarh
62,7,0,26,Daman and Diu
62655,2909,2233,36602,Delhi
184,0,0,0,Delhi
38,0,0,0,Delhi
37,0,0,0,Delhi
60,0,0,0,Delhi
25,0,0,0,Delhi
32,0,1,0,Delhi
48,0,0,0,Delhi
70,0,0,0,Delhi
130,0,0,0,Delhi
42,0,0,0,Delhi
122,0,0,0,Delhi
668,43,0,129,Goa
6,0,0,6,Goa
629,21,0,61,Goa
27880,563,1685,19917,Gujarat
19151,314,1348,14013,Gujarat
46,2,4,14,Gujarat
156,6,13,132,Gujarat
176,0,15,136,Gujarat
167,1,8,139,Gujarat
151,5,6,60,Gujarat
200,3,13,136,Gujarat
74,2,2,56,Gujarat
41,0,2,36,Gujarat
52,0,0,43,Gujarat
20,0,0,14,Gujarat
570,7,23,350,Gujarat
55,1,0,47,Gujarat
135,10,3,67,Gujarat
66,7,1,34,Gujarat
132,3,5,90,Gujarat
102,1,5,82,Gujarat
126,1,2,108,Gujarat
215,4,11,136,Gujarat
10,0,1,5,Gujarat
53,7,0,25,Gujarat
49,1,1,38,Gujarat
140,1,15,110,Gujarat
147,3,10,97,Gujarat
14,0,2,10,Gujarat
186,1,5,96,Gujarat
153,2,7,100,Gujarat
3365,132,128,2384,Gujarat
88,1,4,49,Gujarat
10,0,0,5,Gujarat
4,0,0,4,Gujarat
1898,44,47,1246,Gujarat
71,2,3,47,Gujarat
727,54,7,429,Himachal Pradesh
37,5,0,23,Himachal Pradesh
44,0,0,35,Himachal Pradesh
182,8,1,111,Himachal Pradesh
191,10,2,120,Himachal Pradesh
3,0,0,1,Himachal Pradesh
5,0,0,3,Himachal Pradesh
0,0,0,0,Himachal Pradesh
24,1,2,20,Himachal Pradesh
33,3,2,13,Himachal Pradesh
34,2,0,17,Himachal Pradesh
81,4,0,30,Himachal Pradesh
93,7,0,56,Himachal Pradesh
11025,390,169,5916,Haryana
283,10,3,161,Haryana
65,2,1,43,Haryana
2413,176,61,1052,Haryana
93,0,0,57,Haryana
4512,85,66,2627,Haryana
203,2,1,96,Haryana
192,7,3,129,Haryana
91,4,4,36,Haryana
70,2,0,52,Haryana
228,10,3,121,Haryana
107,3,0,65,Haryana
200,7,0,125,Haryana
148,9,0,116,Haryana
268,5,2,155,Haryana
96,5,0,41,Haryana
135,1,6,89,Haryana
170,8,1,46,Haryana
458,31,6,216,Haryana
86,3,0,65,Haryana
895,29,10,486,Haryana
84,1,0,34,Haryana
2140,51,11,1469,Jharkhand
36,0,2,27,Jharkhand
43,2,0,30,Jharkhand
32,11,0,10,Jharkhand
120,5,0,109,Jharkhand
10,6,0,4,Jharkhand
325,3,0,160,Jharkhand
97,0,0,86,Jharkhand
70,7,1,50,Jharkhand
8,0,0,1,Jharkhand
102,1,1,67,Jharkhand
170,3,1,122,Jharkhand
28,0,0,20,Jharkhand
23,0,0,23,Jharkhand
161,2,1,109,Jharkhand
54,0,0,46,Jharkhand
50,2,0,37,Jharkhand
30,0,0,30,Jharkhand
46,1,0,45,Jharkhand
118,1,0,88,Jharkhand
201,4,5,141,Jharkhand
3,0,0,3,Jharkhand
52,0,0,28,Jharkhand
324,4,0,207,Jharkhand
57,0,0,26,Jharkhand
9399,249,142,5730,Karnataka
468,26,3,112,Karnataka
1398,126,67,411,Karnataka
310,1,1,282,Karnataka
51,4,1,11,Karnataka
502,5,15,324,Karnataka
167,1,3,147,Karnataka
42,5,1,19,Karnataka
45,2,0,41,Karnataka
437,12,7,244,Karnataka
265,9,7,220,Karnataka
202,4,3,77,Karnataka
79,1,2,42,Karnataka
294,3,1,207,Karnataka
42,0,0,24,Karnataka
1226,27,11,731,Karnataka
5,2,0,1,Karnataka
66,2,0,32,Karnataka
29,1,1,16,Karnataka
370,1,0,321,Karnataka
168,1,0,110,Karnataka
432,1,2,271,Karnataka
92,3,2,6,Karnataka
113,2,1,85,Karnataka
52,2,2,39,Karnataka
1077,7,2,961,Karnataka
144,6,0,106,Karnataka
301,15,8,220,Karnataka
881,1,1,537,Karnataka
3311,138,22,1747,Kerala
190,12,1,83,Kerala
178,14,1,73,Kerala
86,4,0,35,Kerala
352,3,5,252,Kerala
411,9,0,285,Kerala
248,13,1,82,Kerala
163,13,1,71,Kerala
211,5,1,111,Kerala
358,17,3,164,Kerala
381,16,1,214,Kerala
197,4,0,63,Kerala
172,11,4,112,Kerala
288,12,3,160,Kerala
74,3,1,42,Kerala
0,0,0,0,Lakshadweep
0,0,0,0,Lakshadweep
135796,3721,6283,67706,Maharashtra
290,10,12,214,Maharashtra
1248,60,65,788,Maharashtra
457,16,27,298,Maharashtra
3564,164,178,1921,Maharashtra
98,5,3,67,Maharashtra
77,2,0,49,Maharashtra
170,10,6,116,Maharashtra
59,1,0,44,Maharashtra
561,61,54,339,Maharashtra
59,0,1,46,Maharashtra
101,0,0,72,Maharashtra
254,2,1,215,Maharashtra
2426,168,182,1244,Maharashtra
372,7,12,250,Maharashtra
747,6,8,677,Maharashtra
226,9,13,142,Maharashtra
67586,1098,3737,34121,Maharashtra
0,0,0,0,Maharashtra
1337,12,13,842,Maharashtra
286,4,12,175,Maharashtra
87,2,6,41,Maharashtra
2871,109,160,1526,Maharashtra
179,3,8,130,Maharashtra
3621,168,93,1154,Maharashtra
85,0,4,74,Maharashtra
16474,593,612,8791,Maharashtra
2632,102,93,1654,Maharashtra
502,1,21,345,Maharashtra
297,4,11,168,Maharashtra
861,21,38,618,Maharashtra
164,1,4,140,Maharashtra
2291,86,205,1134,Maharashtra
25390,1002,732,10102,Maharashtra
14,0,1,11,Maharashtra
75,4,3,37,Maharashtra
238,5,7,161,Maharashtra
45,1,1,37,Meghalaya
0,0,0,0,Meghalaya
0,0,0,0,Meghalaya
25,0,1,17,Meghalaya
1,0,0,1,Meghalaya
1,0,0,0,Meghalaya
0,0,0,0,Meghalaya
7,2,0,4,Meghalaya
0,0,0,0,Meghalaya
5,0,0,4,Meghalaya
5,0,0,1,Meghalaya
1,0,0,0,Meghalaya
591,46,0,250,Manipur
77,3,0,9,Manipur
36,21,0,4,Manipur
113,0,0,44,Manipur
33,1,0,16,Manipur
68,3,0,34,Manipur
72,5,0,9,Manipur
105,4,0,18,Manipur
40,1,0,22,Manipur
91,3,0,14,Manipur
12078,175,521,9215,Madhya Pradesh
