Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
366,2,9,29,Alaska
186,1,4,29,Alaska
1,0,0,29,Alaska
83,1,2,29,Alaska
27,0,0,29,Alaska
21,0,1,29,Alaska
16,0,0,29,Alaska
1,0,0,29,Alaska
24,1,1,29,Alaska
1,0,0,29,Alaska
4,0,1,29,Alaska
2,0,0,29,Alaska
1,0,0,29,Alaska
1,0,0,29,Alaska
7454,160,289,29,Alabama
56,4,4,29,Alabama
187,4,3,29,Alabama
44,2,0,29,Alabama
48,2,0,29,Alabama
40,1,1,29,Alabama
23,2,0,29,Alabama
92,27,1,29,Alabama
100,2,3,29,Alabama
307,4,19,29,Alabama
15,0,0,29,Alabama
60,2,1,29,Alabama
47,2,0,29,Alabama
40,3,1,29,Alabama
19,0,1,29,Alabama
12,0,1,29,Alabama
118,1,1,29,Alabama
39,3,2,29,Alabama
38,2,0,29,Alabama
31,0,1,29,Alabama
39,1,1,29,Alabama
24,2,0,29,Alabama
95,3,1,29,Alabama
32,2,0,29,Alabama
93,12,2,29,Alabama
14,0,0,29,Alabama
78,1,2,29,Alabama
126,11,1,29,Alabama
29,1,1,29,Alabama
154,6,8,29,Alabama
9,1,0,29,Alabama
100,14,1,29,Alabama
8,0,0,29,Alabama
55,2,1,29,Alabama
53,2,2,29,Alabama
26,1,0,29,Alabama
104,5,3,29,Alabama
54,2,2,29,Alabama
953,23,45,29,Alabama
9,0,1,29,Alabama
49,3,4,29,Alabama
8,0,0,29,Alabama
421,11,25,29,Alabama
32,0,0,29,Alabama
65,3,1,29,Alabama
39,1,2,29,Alabama
274,13,4,29,Alabama
56,3,3,29,Alabama
83,2,6,29,Alabama
390,20,6,29,Alabama
1172,73,61,29,Alabama
18,1,1,29,Alabama
414,28,7,29,Alabama
92,6,1,29,Alabama
14,1,0,29,Alabama
53,1,1,29,Alabama
77,3,1,29,Alabama
66,1,4,29,Alabama
12,0,0,29,Alabama
363,11,10,29,Alabama
82,3,1,29,Alabama
68,3,2,29,Alabama
67,2,2,29,Alabama
295,4,25,29,Alabama
315,29,1,29,Alabama
136,11,1,29,Alabama
37,1,1,29,Alabama
72,3,1,29,Alabama
18,2,0,29,Alabama
3341,31,67,1987,Arkansas
2,0,0,2,Arkansas
16,0,0,10,Arkansas
5,0,0,5,Arkansas
112,5,0,78,Arkansas
5,0,0,4,Arkansas
12,0,1,5,Arkansas
0,0,1,5,Arkansas
6,1,0,3,Arkansas
9,0,0,6,Arkansas
31,1,0,27,Arkansas
3,0,0,27,Arkansas
73,0,4,67,Arkansas
11,0,0,8,Arkansas
13,0,2,4,Arkansas
13,0,1,5,Arkansas
81,1,1,48,Arkansas
5,1,0,4,Arkansas
193,5,5,144,Arkansas
21,0,0,12,Arkansas
1,0,0,1,Arkansas
16,0,0,9,Arkansas
16,0,1,8,Arkansas
76,0,2,57,Arkansas
2,0,0,1,Arkansas
1,0,0,1,Arkansas
117,0,0,105,Arkansas
14,0,0,11,Arkansas
16,0,0,10,Arkansas
6,0,1,4,Arkansas
19,0,0,10,Arkansas
14,0,0,13,Arkansas
10,0,0,9,Arkansas
6,0,0,4,Arkansas
1,0,0,1,Arkansas
178,2,16,117,Arkansas
31,0,0,25,Arkansas
8,0,1,5,Arkansas
60,1,4,27,Arkansas
3,0,1,2,Arkansas
817,2,2,252,Arkansas
0,0,2,252,Arkansas
3,0,0,2,Arkansas
41,0,0,30,Arkansas
1,0,0,30,Arkansas
1,0,0,1,Arkansas
34,0,1,27,Arkansas
20,0,0,8,Arkansas
4,0,0,4,Arkansas
1,0,0,4,Arkansas
1,0,0,1,Arkansas
3,0,0,2,Arkansas
7,0,0,5,Arkansas
7,0,0,4,Arkansas
5,0,1,3,Arkansas
3,0,0,2,Arkansas
23,0,2,11,Arkansas
8,0,0,7,Arkansas
44,1,0,35,Arkansas
2,0,0,1,Arkansas
539,12,19,373,Arkansas
18,0,0,14,Arkansas
67,0,1,48,Arkansas
1,0,0,1,Arkansas
6,0,0,6,Arkansas
13,0,0,13,Arkansas
12,0,1,9,Arkansas
10,0,0,3,Arkansas
87,3,0,69,Arkansas
8,1,0,7,Arkansas
57,3,0,30,Arkansas
28,0,2,24,Arkansas
88,1,3,58,Arkansas
34,0,1,28,Arkansas
1,0,0,1,Arkansas
4,1,0,3,Arkansas
8364,402,348,3,Arizona
509,31,6,3,Arizona
39,0,0,3,Arizona
519,21,44,3,Arizona
13,0,0,3,Arizona
17,0,0,3,Arizona
2,0,0,3,Arizona
20,5,2,3,Arizona
4288,132,147,3,Arizona
138,16,13,3,Arizona
766,25,21,3,Arizona
1283,16,81,3,Arizona
429,16,13,3,Arizona
33,0,0,3,Arizona
93,11,2,3,Arizona
186,104,1,3,Arizona
53616,1419,2215,3,California
1636,31,62,3,California
1,0,0,3,California
8,0,0,3,California
16,0,0,3,California
13,0,0,3,California
3,0,0,3,California
920,13,28,3,California
3,0,0,3,California
47,3,0,3,California
615,51,8,3,California
5,0,0,3,California
54,0,0,3,California
358,25,9,3,California
19,0,1,3,California
954,15,8,3,California
146,23,1,3,California
7,0,0,3,California
0,0,0,3,California
24262,987,1174,3,California
46,0,2,3,California
239,2,13,3,California
13,0,0,3,California
12,0,0,3,California
136,5,3,3,California
26,0,1,3,California
222,9,5,3,California
68,1,2,3,California
41,0,1,3,California
2537,72,50,3,California
154,4,8,3,California
4,0,0,3,California
4079,48,156,3,California
1098,8,45,3,California
51,0,2,3,California
2113,55,94,3,California
3711,147,134,3,California
1533,10,28,3,California
557,14,25,3,California
188,4,1,3,California
1215,18,51,3,California
506,10,8,3,California
2191,12,113,3,California
133,1,2,3,California
31,0,4,3,California
0,0,0,3,California
5,0,0,3,California
266,3,5,3,California
248,4,2,3,California
380,6,13,3,California
31,1,2,3,California
1,0,1,3,California
0,0,0,3,California
700,20,40,3,California
4,0,0,3,California
544,9,18,3,California
169,5,16,3,California
4,0,0,3,California
19,1,1,3,California
16225,457,832,3,Colorado
1730,65,68,3,Colorado
18,1,2,3,Colorado
2625,68,153,3,Colorado
9,0,0,3,Colorado
10,0,0,3,Colorado
633,15,41,3,Colorado
159,2,11,3,Colorado
67,0,15,3,Colorado
13,0,1,3,Colorado
3,0,0,3,Colorado
2,0,1,3,Colorado
2,0,0,3,Colorado
46,0,1,3,Colorado
3222,130,164,3,Colorado
509,7,23,3,Colorado
546,2,7,3,Colorado
457,-507,28,3,Colorado
30,0,1,3,Colorado
22,0,0,3,Colorado
96,3,2,3,Colorado
1,0,0,3,Colorado
5,0,0,3,Colorado
161,0,5,3,Colorado
1,-2,0,3,Colorado
2,0,0,3,Colorado
1384,11,81,3,Colorado
21,0,2,3,Colorado
63,0,0,3,Colorado
19,0,0,3,Colorado
382,5,19,3,Colorado
3,0,0,3,Colorado
1,0,0,3,Colorado
288,3,1,3,Colorado
47,0,0,3,Colorado
2,0,0,3,Colorado
6,0,0,3,Colorado
16,0,2,3,Colorado
99,1,11,3,Colorado
395,11,20,3,Colorado
10,0,1,3,Colorado
5,0,1,3,Colorado
13,0,0,3,Colorado
5,0,0,3,Colorado
39,0,2,3,Colorado
1,0,0,3,Colorado
150,4,10,3,Colorado
1,0,0,3,Colorado
7,0,0,3,Colorado
55,0,5,3,Colorado
3,0,0,3,Colorado
19,0,0,3,Colorado
134,4,1,3,Colorado
28,0,2,3,Colorado
7,0,0,3,Colorado
1836,34,100,3,Colorado
9,0,0,3,Colorado
29025,261,2339,3,Connecticut
11706,94,839,3,Connecticut
6021,90,715,3,Connecticut
1014,29,86,3,Connecticut
674,14,78,3,Connecticut
7962,62,533,3,Connecticut
590,15,38,3,Connecticut
450,7,35,3,Connecticut
192,7,3,3,Connecticut
4658,168,231,660,District of Columbia
4978,60,168,911,Delaware
793,20,29,911,Delaware
1864,35,76,911,Delaware
2359,67,63,911,Delaware
35411,683,1361,911,Florida
275,2,5,911,Florida
22,0,3,911,Florida
75,2,3,911,Florida
48,1,2,911,Florida
297,8,8,911,Florida
5257,113,204,911,Florida
14,6,0,911,Florida
247,2,25,911,Florida
99,0,11,911,Florida
278,2,18,911,Florida
628,18,21,911,Florida
68,4,2,911,Florida
31,1,4,911,Florida
7,0,0,911,Florida
1038,13,23,911,Florida
538,6,13,911,Florida
138,4,3,911,Florida
2,0,0,911,Florida
105,2,0,911,Florida
6,0,0,911,Florida
6,0,1,911,Florida
1,0,0,911,Florida
7,0,0,911,Florida
29,7,0,911,Florida
96,4,4,911,Florida
93,1,5,911,Florida
86,2,7,911,Florida
1240,77,24,911,Florida
10,0,0,911,Florida
92,1,8,911,Florida
14,0,0,911,Florida
28,0,2,911,Florida
2,0,0,911,Florida
234,1,13,911,Florida
1085,18,44,911,Florida
233,7,3,911,Florida
19,0,0,911,Florida
8,2,0,911,Florida
59,1,2,911,Florida
607,16,59,911,Florida
182,4,5,911,Florida
199,2,6,911,Florida
12632,243,367,911,Florida
80,1,3,911,Florida
58,1,1,911,Florida
158,2,5,911,Florida
13,1,0,911,Florida
1422,9,35,911,Florida
504,18,8,911,Florida
3080,39,195,911,Florida
275,23,8,911,Florida
757,9,41,911,Florida
514,14,26,911,Florida
117,9,2,911,Florida
158,0,8,911,Florida
372,7,47,911,Florida
395,10,8,911,Florida
212,2,4,911,Florida
254,5,24,911,Florida
221,4,14,911,Florida
141,2,16,911,Florida
3,0,0,911,Florida
5,0,0,911,Florida
509,9,25,911,Florida
25,1,1,911,Florida
43,5,0,911,Florida
12,0,0,911,Florida
28332,840,1174,911,Georgia
72,0,6,911,Georgia
11,2,1,911,Georgia
26,1,1,911,Georgia
21,0,2,911,Georgia
229,3,8,911,Georgia
31,6,0,911,Georgia
155,14,4,911,Georgia
322,6,31,911,Georgia
28,2,0,911,Georgia
18,0,0,911,Georgia
318,6,11,911,Georgia
20,1,0,911,Georgia
23,0,2,911,Georgia
59,0,6,911,Georgia
54,2,3,911,Georgia
42,2,2,911,Georgia
86,0,3,911,Georgia
154,1,16,911,Georgia
105,2,4,911,Georgia
34,1,1,911,Georgia
8,0,0,911,Georgia
357,6,14,911,Georgia
49,1,0,911,Georgia
9,0,0,911,Georgia
231,1,9,911,Georgia
12,0,0,911,Georgia
14,0,2,911,Georgia
482,8,13,911,Georgia
158,4,13,911,Georgia
25,2,3,911,Georgia
777,52,33,911,Georgia
11,1,0,911,Georgia
1749,73,96,911,Georgia
144,3,7,911,Georgia
187,0,9,911,Georgia
163,1,4,911,Georgia
25,0,1,911,Georgia
213,3,4,911,Georgia
18,1,0,911,Georgia
168,1,3,911,Georgia
17,0,1,911,Georgia
66,3,1,911,Georgia
90,3,1,911,Georgia
2148,77,52,911,Georgia
24,0,1,911,Georgia
131,1,9,911,Georgia
1534,4,124,911,Georgia
335,6,11,911,Georgia
217,1,22,911,Georgia
5,0,0,911,Georgia
40,1,1,911,Georgia
27,3,0,911,Georgia
21,0,0,911,Georgia
5,0,0,911,Georgia
26,0,1,911,Georgia
181,3,10,911,Georgia
142,2,11,911,Georgia
331,23,10,911,Georgia
20,1,1,911,Georgia
2925,36,122,911,Georgia
73,4,0,911,Georgia
59,1,1,911,Georgia
114,1,12,911,Georgia
66,2,4,911,Georgia
56,1,2,911,Georgia
1932,88,58,911,Georgia
344,18,8,911,Georgia
1694,213,22,911,Georgia
57,6,2,911,Georgia
29,0,1,911,Georgia
61,0,2,911,Georgia
11,0,0,911,Georgia
10,0,1,911,Georgia
512,10,13,911,Georgia
237,3,14,911,Georgia
17,0,1,911,Georgia
108,11,2,911,Georgia
21,0,0,911,Georgia
20,0,1,911,Georgia
15,1,1,911,Georgia
16,0,1,911,Georgia
59,8,2,911,Georgia
32,1,0,911,Georgia
35,0,2,911,Georgia
9,0,1,911,Georgia
62,2,1,911,Georgia
327,5,20,911,Georgia
41,1,0,911,Georgia
11,0,0,911,Georgia
