Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
692,17,12,29,Alaska
420,6,4,199,Alaska
1,0,0,3,Alaska
130,2,2,83,Alaska
24,0,0,83,Alaska
123,3,1,57,Alaska
16,0,0,16,Alaska
1,0,0,1,Alaska
70,1,1,25,Alaska
1,0,0,3,Alaska
2,1,0,1,Alaska
4,0,0,2,Alaska
4,0,1,3,Alaska
2,0,0,2,Alaska
2,0,0,3,Alaska
1,0,0,1,Alaska
26914,650,784,1,Alabama
369,2,6,1,Alabama
405,5,3,1,Alabama
250,6,1,1,Alabama
140,2,0,1,Alabama
121,2,1,1,Alabama
311,3,8,1,Alabama
551,3,25,1,Alabama
228,3,3,1,Alabama
511,5,19,1,Alabama
56,1,0,1,Alabama
167,3,1,1,Alabama
180,3,11,1,Alabama
197,3,3,1,Alabama
44,1,1,1,Alabama
15,1,1,1,Alabama
297,1,1,1,Alabama
276,7,5,1,Alabama
144,3,0,1,Alabama
46,0,1,1,Alabama
182,2,1,1,Alabama
112,0,3,1,Alabama
282,4,1,1,Alabama
183,1,0,1,Alabama
659,13,2,1,Alabama
14,0,0,1,Alabama
352,17,5,1,Alabama
668,12,1,1,Alabama
113,1,4,1,Alabama
430,6,8,1,Alabama
55,1,0,1,Alabama
754,17,10,1,Alabama
47,1,0,1,Alabama
147,2,1,1,Alabama
237,1,15,1,Alabama
109,0,2,1,Alabama
362,6,3,1,Alabama
164,3,2,1,Alabama
2647,48,120,1,Alabama
51,1,1,1,Alabama
265,5,4,1,Alabama
8,0,0,1,Alabama
927,11,27,1,Alabama
32,0,0,1,Alabama
401,3,14,1,Alabama
133,1,6,1,Alabama
872,13,4,1,Alabama
225,3,9,1,Alabama
175,2,6,1,Alabama
956,30,9,1,Alabama
2788,17,130,1,Alabama
148,4,2,1,Alabama
2956,34,71,1,Alabama
676,12,2,1,Alabama
81,2,0,1,Alabama
145,3,6,1,Alabama
342,2,2,1,Alabama
141,0,8,1,Alabama
313,12,0,1,Alabama
900,12,10,1,Alabama
248,4,1,1,Alabama
223,4,2,1,Alabama
190,3,2,1,Alabama
482,8,68,1,Alabama
1687,30,25,1,Alabama
642,11,6,1,Alabama
83,1,1,1,Alabama
228,4,1,1,Alabama
149,17,1,1,Alabama
13606,415,197,8996,Arkansas
14,6,0,6,Arkansas
48,1,1,31,Arkansas
14,0,0,12,Arkansas
1612,98,9,985,Arkansas
10,0,0,7,Arkansas
35,0,2,25,Arkansas
0,0,2,25,Arkansas
95,3,1,43,Arkansas
62,4,2,22,Arkansas
50,2,0,41,Arkansas
23,1,0,6,Arkansas
76,0,4,70,Arkansas
20,0,0,19,Arkansas
29,0,2,20,Arkansas
24,0,3,15,Arkansas
369,4,2,299,Arkansas
69,4,0,40,Arkansas
554,9,10,444,Arkansas
80,1,1,61,Arkansas
4,0,0,2,Arkansas
25,2,0,19,Arkansas
27,1,1,20,Arkansas
195,15,3,118,Arkansas
9,0,0,6,Arkansas
9,0,0,8,Arkansas
168,2,1,137,Arkansas
24,0,0,20,Arkansas
76,2,0,67,Arkansas
40,0,1,24,Arkansas
44,1,0,34,Arkansas
45,3,0,33,Arkansas
43,0,0,35,Arkansas
20,0,1,18,Arkansas
20,1,0,7,Arkansas
634,1,28,510,Arkansas
99,6,0,65,Arkansas
12,1,1,9,Arkansas
92,1,9,73,Arkansas
569,8,1,33,Arkansas
1011,6,11,961,Arkansas
34,0,0,28,Arkansas
20,0,0,13,Arkansas
78,3,0,59,Arkansas
128,6,0,53,Arkansas
2,0,0,2,Arkansas
77,4,2,57,Arkansas
102,4,2,83,Arkansas
7,0,0,5,Arkansas
3,0,0,2,Arkansas
86,2,1,16,Arkansas
3,0,0,3,Arkansas
17,1,0,12,Arkansas
16,0,0,14,Arkansas
53,1,1,25,Arkansas
7,0,0,5,Arkansas
52,1,3,40,Arkansas
60,2,0,39,Arkansas
291,6,2,199,Arkansas
12,3,0,3,Arkansas
1365,22,46,1014,Arkansas
29,0,0,24,Arkansas
189,5,2,140,Arkansas
5,0,0,2,Arkansas
