Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
44,3,0,33,Andaman and Nicobar Islands
0,0,0,0,Andaman and Nicobar Islands
1,0,0,1,Andaman and Nicobar Islands
35,3,0,32,Andaman and Nicobar Islands
6720,264,88,3513,Andhra Pradesh
513,28,6,202,Andhra Pradesh
363,4,5,240,Andhra Pradesh
262,5,0,122,Andhra Pradesh
399,12,5,234,Andhra Pradesh
671,29,9,448,Andhra Pradesh
791,34,27,399,Andhra Pradesh
1092,56,30,677,Andhra Pradesh
110,7,1,88,Andhra Pradesh
57,1,0,18,Andhra Pradesh
223,3,1,111,Andhra Pradesh
74,1,0,19,Andhra Pradesh
311,10,0,70,Andhra Pradesh
86,2,0,7,Arunachal Pradesh
4511,1193,8,2412,Assam
25,0,0,0,Assam
137,8,0,55,Assam
20,0,0,7,Assam
93,1,0,82,Assam
41,0,0,0,Assam
102,0,0,0,Assam
87,3,0,6,Assam
325,2,0,5,Assam
60,3,0,5,Assam
88,0,0,9,Assam
57,0,0,4,Assam
256,7,0,88,Assam
62,2,1,5,Assam
107,13,0,54,Assam
210,2,0,21,Assam
574,5,4,339,Assam
267,1,0,0,Assam
92,3,0,20,Assam
80,2,0,10,Assam
80,1,0,6,Assam
49,0,0,28,Assam
277,1,0,25,Assam
25,0,0,9,Assam
27,0,0,26,Assam
46,2,0,35,Assam
102,0,0,6,Assam
92,2,0,2,Assam
28,0,0,0,Assam
6810,148,39,4571,Bihar
92,3,1,75,Bihar
80,7,0,53,Bihar
138,2,1,80,Bihar
176,1,0,128,Bihar
322,14,3,262,Bihar
336,9,1,222,Bihar
150,2,2,80,Bihar
160,1,0,125,Bihar
168,4,2,105,Bihar
159,5,1,122,Bihar
145,4,0,110,Bihar
173,3,0,131,Bihar
55,2,1,34,Bihar
193,2,2,171,Bihar
140,1,0,83,Bihar
232,5,1,152,Bihar
296,3,3,265,Bihar
129,3,0,111,Bihar
73,1,0,43,Bihar
146,1,1,87,Bihar
317,13,1,160,Bihar
278,6,1,154,Bihar
