Country_Region,Confirmed,Deaths,Recovered
Afghanistan,94,4,2
Albania,174,6,17
Algeria,367,25,65
American Samoa,0,25,65
Andorra,188,3,3
Angola,3,0,0
Antigua and Barbuda,3,0,0
Argentina,589,12,51
Armenia,329,1,16
Aruba,28,1,16
Australia,2805,13,118
Austria,6398,49,9
Azerbaijan,122,3,15
Bahamas,5,0,0
Bahrain,457,4,204
Bangladesh,44,5,11
Barbados,24,0,0
Belarus,90,0,29
Belgium,6235,220,675
Belize,2,0,0
Benin,7,0,0
Bhutan,2,0,0
Bolivia,148,10,0
Bosnia and Herz.,190,3,2
Brazil,2915,77,6
Brunei,114,0,5
Bulgaria,264,3,8
Burkina Faso,152,5,10
Cambodia,98,0,10
Cameroon,88,1,2
Canada,4043,39,197
Cape Verde,4,1,0
Central African Rep.,3,0,0
Chad,3,0,0
Chile,1306,4,22
China,81285,3287,74051
Colombia,491,6,8
Congo,4,0,0
Costa Rica,231,2,2
Croatia,495,2,22
Cuba,67,1,0
Curaçao,7,1,0
Cyprus,146,3,6
Czech Rep.,2022,10,10
Côte d'Ivoire,96,0,1
Dem. Rep. Congo,51,4,2
Denmark,3863,139,10
Djibouti,11,0,0
Dominica,11,0,0
Dominican Rep.,581,20,3
Ecuador,1403,34,3
Egypt,495,24,102
El Salvador,13,0,0
Eq. Guinea,12,0,0
Eritrea,6,0,0
Estonia,538,1,9
Ethiopia,12,0,0
Faroe Is.,140,0,0
Fiji,5,0,0
Finland,1228,4,10
France,29155,1696,3281
French Guiana,28,0,0
French Polynesia,30,0,0
Gabon,7,1,0
Gambia,3,1,0
Georgia,79,0,10
Germany,36508,198,3547
Ghana,132,4,0
Greece,892,26,36
Grenada,1,0,0
Guadeloupe,90,1,0
Guam,45,1,0
Guatemala,24,1,4
Guernsey,34,0,0
Guinea,4,0,1
Guinea-Bissau,2,0,0
Guyana,5,1,0
Haiti,8,0,0
Honduras,68,1,0
Hungary,261,10,28
Iceland,890,2,82
India,694,16,45
Indonesia,2056,181,35
Iran,29406,2234,10457
Iraq,382,36,75
Ireland,1819,19,5
Isle of Man,26,0,0
Israel,2993,8,58
Italy,80539,8215,10361
Jamaica,26,1,2
Japan,1387,46,359
Jersey,32,1,0
Jordan,212,0,2
Kazakhstan,113,1,0
Kenya,31,1,1
Korea,9332,139,4144
Kosovo,86,1,0
Kuwait,208,0,49
Kyrgyzstan,44,0,0
Lao PDR,6,0,0
Latvia,280,0,1
Lebanon,391,7,20
Liberia,3,0,0
Libya,1,0,0
Liechtenstein,53,0,0
Lithuania,299,4,1
Luxembourg,1453,9,6
Macao SAR,33,0,10
Macedonia,201,3,3
Madagascar,23,0,0
Malaysia,2031,23,215
Maldives,13,0,3
Mali,3,0,0
Malta,134,0,2
Martinique,79,1,0
Mauritania,3,0,0
Mauritius,81,2,0
Mayotte,35,0,0
Mexico,585,8,4
Moldova,177,1,2
Monaco,31,0,1
Mongolia,11,0,0
Montenegro,69,1,0
Morocco,275,10,8
Mozambique,7,0,0
Myanmar,5,0,0
Namibia,8,0,2
Nepal,3,0,1
Netherlands,7431,434,1
New Zealand,283,0,27
Nicaragua,2,0,0
Niger,10,1,0
Nigeria,65,1,3
Northern Mariana Islands,0,3,3
Norway,3156,14,3
Oman,109,0,17
Pakistan,1197,9,21
Panama,674,9,2
Papua New Guinea,1,0,0
Paraguay,52,3,0
Peru,580,9,4
Philippines,707,45,28
Poland,1221,16,1
Portugal,3544,60,43
Puerto Rico,64,2,43
Qatar,549,0,41
Romania,1029,23,94
Russia,840,2,38
Rwanda,41,0,0
Réunion,145,0,1
Saint Barthélemy,3,0,1
Saint Lucia,3,0,0
Saint Martin,11,0,2
Saint Vincent and the Grenadines,1,0,0
San Marino,218,21,5
Saudi Arabia,1012,3,33
Senegal,105,0,9
Serbia,457,7,15
Seychelles,7,0,0
Singapore,683,2,172
Slovakia,269,0,7
Slovenia,562,7,10
Somalia,2,0,0
South Africa,927,0,12
Spain,57786,4368,7015
Sri Lanka,104,0,6
St Kitts and Nevis,2,0,0
Sudan,3,1,0
Suriname,8,0,0
Swaziland,6,0,0
Sweden,2996,135,16
Switzerland,10714,164,131
Syria,7,3,0
Tanzania,13,0,0
Thailand,1045,4,88
Timor-Leste,1,0,0
Togo,23,0,1
Trinidad and Tobago,60,1,0
Tunisia,227,6,2
Turkey,3629,75,26
U.S. Virgin Islands,17,0,26
Uganda,14,0,0
Ukraine,218,5,1
United Arab Emirates,369,2,52
United Kingdom,11658,759,140
United States,81966,1162,616
Uruguay,238,0,0
Uzbekistan,75,0,0
Vatican City,4,0,0
Venezuela,107,1,0
Vietnam,153,0,17
Zambia,16,0,0
Zimbabwe,3,1,0
台湾,252,2,29
香港,453,4,110
