Country_Region,Confirmed,Deaths,Recovered
Afghanistan,26310,491,5090
Albania,1590,36,1044
Algeria,11031,777,7606
American Samoa,0,0,7606
Andorra,853,51,781
Angola,142,6,61
Anguilla,3,0,3
Antigua and Barbuda,26,3,20
Argentina,32772,854,9070
Armenia,17064,285,6276
Aruba,101,3,98
Australia,7335,103,6852
Austria,17135,678,16012
Azerbaijan,10309,119,5583
Bahamas,103,11,68
Bahrain,19013,46,13197
Bangladesh,90619,1209,18731
Barbados,96,7,83
Belarus,54680,312,30103
Belgium,60100,9661,16610
Belize,20,2,16
Benin,483,9,222
Bermuda,143,9,127
Bhutan,67,0,18
Bolivia,19073,632,3113
Bonaire,2,0,2
Bosnia and Herz.,3040,165,2162
Botswana,69,1,24
Brazil,888271,43959,412252
British Virgin Islands,8,1,7
Brunei,141,2,138
Bulgaria,3290,174,1730
Burkina Faso,893,53,790
Burundi,100,1,45
Cambodia,128,0,125
Cameroon,9864,276,5570
Canada,99147,8175,60272
Cape Verde,748,6,298
Cayman Islands,190,1,115
Central African Rep.,2167,7,363
Chad,849,72,718
Chile,179436,3362,134228
China,83181,4634,78370
Colombia,53063,1726,17790
Comoros,190,2,114
Costa Rica,1744,12,712
Croatia,2254,107,2134
Cuba,2255,84,1948
Curaçao,22,1,16
Cyprus,985,25,104
Czech Rep.,10055,330,6457
Côte d'Ivoire,5439,45,2397
Dem. Rep. Congo,4837,112,613
Denmark,12417,598,11035
Djibouti,4483,41,2823
Dominica,18,0,16
Dominican Rep.,23686,615,12208
Ecuador,47322,3929,4725
Egypt,46289,1672,11931
El Salvador,3941,76,1912
Eq. Guinea,1626,12,200
Eritrea,94,0,39
Estonia,1974,69,1717
Ethiopia,3521,60,620
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,18
Finland,7123,326,6200
France,157372,29436,72859
French Polynesia,60,0,60
Gabon,3890,22,1024
Gaza Strip,72,22,1024
Georgia,879,14,704
Germany,186461,8791,172613
Ghana,11964,54,4258
Gibraltar,176,0,172
Greece,3136,183,1374
Greenland,13,0,13
Grenada,23,0,22
Guadeloupe,145,10,68
Guam,185,5,168
Guatemala,10272,399,1886
Guernsey,252,13,238
Guinea,4542,25,3213
Guinea-Bissau,1484,15,153
Guyana,168,12,95
Haiti,4309,73,24
Honduras,9178,322,967
Hungary,4076,563,2485
Iceland,1812,10,1794
India,332424,9520,169798
Indonesia,39294,2198,15123
Iran,189876,8950,148647
Iraq,21315,652,8121
Ireland,25321,1706,23213
Isle of Man,336,24,312
Israel,19237,302,15389
Italy,237290,34371,38092
Jamaica,621,10,420
Japan,17502,925,15643
Jersey,316,30,292
Jordan,962,9,678
Kazakhstan,14809,81,9376
Kenya,3727,104,1253
Korea,12155,278,10730
Kosovo,1615,33,928
Kuwait,36431,298,27531
Kyrgyzstan,2372,27,1813
Lao PDR,19,0,19
Latvia,1098,28,845
Lebanon,1456,32,868
Lesotho,4,0,2
Liberia,480,32,214
Libya,451,8,62
Liechtenstein,82,1,55
Lithuania,1773,76,1429
Luxembourg,4072,110,3922
Macao SAR,45,0,45
Macedonia,4157,193,1723
Madagascar,1277,10,362
Malawi,555,6,69
Malaysia,8494,121,7400
Maldives,2047,8,1217
Mali,1832,104,1058
Malta,650,9,601
Mauritania,1887,91,311
Mauritius,337,10,324
Mayotte,221,3,77
Mexico,150264,17580,108110
Moldova,11879,411,6623
Monaco,99,4,93
Mongolia,200,0,95
Montenegro,325,9,315
Montserrat,11,1,10
Morocco,8885,212,7779
Mozambique,590,2,151
Myanmar,261,6,165
Namibia,32,0,17
Nepal,6211,19,913
Netherlands,48948,6065,913
New Caledonia,21,0,20
New Zealand,1506,22,1132
Nicaragua,1464,55,953
Niger,998,66,881
Nigeria,16332,407,5101
Northern Mariana Islands,30,2,19
Norway,8641,242,8138
Oman,24524,108,9533
Pakistan,144478,2729,53721
Panama,21422,437,10401
Papua New Guinea,8,0,8
Paraguay,1296,12,604
Peru,232992,6860,115579
Philippines,26420,1098,6252
Poland,29788,1256,14104
Portugal,37036,1520,22852
Puerto Rico,5951,147,22852
Qatar,80876,76,56898
Romania,22165,1427,15817
Russia,537210,7091,284539
Rwanda,588,2,332
S. Sudan,1748,27,49
Saba,3,0,3
Saint Lucia,19,0,18
Saint Pierre and Miquelon,1,0,1
San Marino,694,42,520
Saudi Arabia,132048,1011,87890
Senegal,5173,52,3228
Serbia,12367,255,11348
Seychelles,11,0,11
Sierra Leone,1176,51,683
Singapore,40818,26,27286
Slovakia,1556,28,1410
Slovenia,1496,109,1359
Somalia,2618,87,559
South Africa,73533,1568,38531
Spain,244328,28299,150376
Sri Lanka,1889,11,1252
St Kitts and Nevis,15,0,15
Sudan,7221,457,2556
Suriname,229,4,9
Swaziland,498,3,247
Sweden,52383,4891,9
Switzerland,31131,1941,28800
Syria,173,6,71
São Tomé and Príncipe,661,12,176
Tajikistan,5055,50,3288
Tanzania,509,21,183
Thailand,3136,58,2987
The Gambia,28,1,22
Timor-Leste,24,0,24
Togo,532,13,291
Trinidad and Tobago,117,8,109
Tunisia,1125,49,995
Turkey,179831,4825,151417
Turks and Caicos Islands,12,1,10
U.S. Virgin Islands,72,6,64
Uganda,701,0,219
Ukraine,32476,912,14253
United Arab Emirates,42636,291,27462
United Kingdom,296857,41969,27462
United States,2077355,108642,654552
Uruguay,848,23,738
Uzbekistan,5263,19,3996
Vatican City,12,0,12
Venezuela,3062,26,835
Vietnam,334,0,323
West Bank,433,0,323
Yemen,844,208,39
Zambia,1357,10,1104
Zimbabwe,376,4,54
台湾,445,7,431
香港,1113,4,1038
