Country_Region,Confirmed,Deaths,Recovered
Afghanistan,74,1,1
Albania,123,5,10
Algeria,264,19,65
American Samoa,0,0,65
Andorra,162,1,1
Angola,2,0,0
Antigua and Barbuda,1,0,0
Argentina,387,6,51
Armenia,265,0,2
Aruba,17,0,2
Australia,2146,8,118
Austria,4876,28,118
Azerbaijan,87,1,10
Bahamas,4,0,0
Bahrain,390,2,177
Bangladesh,39,4,5
Barbados,18,0,0
Belarus,83,0,22
Belgium,4269,122,410
Belize,1,0,0
Benin,6,0,0
Bhutan,2,0,0
Bolivia,146,10,0
Bosnia and Herz.,164,2,2
Brazil,2201,46,2
Brunei,104,0,2
Bulgaria,218,3,3
Burkina Faso,114,5,7
Cambodia,91,0,2
Cameroon,66,0,2
Canada,2819,27,112
Cape Verde,3,1,0
Central African Rep.,3,0,0
Chad,3,0,0
Chile,922,2,11
China,81171,3277,73159
Colombia,378,3,6
Congo,4,0,0
Costa Rica,177,2,2
Croatia,382,1,5
Cuba,48,1,0
Curaçao,6,1,0
Cyprus,124,3,3
Czech Rep.,1472,3,7
Côte d'Ivoire,73,0,1
Dem. Rep. Congo,45,2,0
Denmark,3843,139,7
Djibouti,3,0,0
Dominica,2,0,0
Dominican Rep.,392,10,3
Ecuador,1082,27,3
Egypt,402,20,80
El Salvador,9,0,0
Eq. Guinea,9,0,0
Eritrea,1,0,0
Estonia,369,0,7
Ethiopia,12,0,0
Faroe Is.,122,0,0
Fiji,4,0,0
Finland,1027,1,10
France,22302,1100,3281
French Guiana,28,0,0
French Polynesia,25,0,0
Gabon,6,1,0
Gambia,3,1,0
Georgia,70,0,9
Germany,27436,114,749
Ghana,52,2,0
Greece,743,20,19
Greenland,5,20,19
Grenada,1,0,0
Guadeloupe,76,1,0
Guam,32,1,0
Guatemala,21,1,0
Guernsey,23,0,0
Guinea,4,0,1
Guyana,5,1,0
Haiti,7,0,0
Honduras,36,0,0
Hungary,187,9,21
Iceland,737,2,51
India,519,10,40
Indonesia,2048,181,30
Iran,24811,1934,8376
Iraq,316,27,75
Ireland,1329,7,5
Isle of Man,23,0,0
Israel,2042,3,41
Italy,69176,6820,8326
Jamaica,25,1,2
Japan,1193,43,301
Jersey,16,0,0
Jordan,153,0,1
Kazakhstan,72,0,0
Kenya,25,0,0
Korea,9137,126,3507
Kosovo,63,1,0
Kuwait,191,0,39
Kyrgyzstan,42,0,0
Lao PDR,2,0,0
Latvia,221,0,1
Lebanon,333,5,8
Liberia,3,0,0
Libya,1,0,0
Liechtenstein,51,0,0
Lithuania,209,2,1
Luxembourg,1099,8,6
Macao SAR,26,0,10
Macedonia,148,2,1
Madagascar,17,0,0
Malaysia,1624,16,183
Maldives,13,0,3
Malta,110,0,2
Martinique,66,1,0
Mauritania,2,0,0
Mauritius,42,2,0
Mayotte,35,0,0
Mexico,405,5,4
Moldova,125,1,2
Monaco,23,0,1
Mongolia,10,0,0
Montenegro,47,1,0
Morocco,170,5,6
Mozambique,3,0,0
Myanmar,3,0,0
Namibia,6,0,0
Nepal,2,0,1
Netherlands,5560,276,1
New Caledonia,9,276,1
New Zealand,155,0,12
Nicaragua,2,0,0
Niger,3,0,0
Nigeria,44,1,2
Northern Mariana Islands,0,0,1
Norway,2566,10,1
Oman,84,0,17
Pakistan,991,7,6
Panama,443,6,1
Papua New Guinea,1,0,0
Paraguay,37,3,0
Peru,416,7,1
Philippines,552,35,20
Poland,900,10,1
Portugal,2362,33,14
Puerto Rico,39,2,14
Qatar,526,0,41
Romania,762,12,79
Russia,495,1,22
Rwanda,40,0,0
Réunion,111,0,1
Saint Barthélemy,3,0,1
Saint Lucia,2,0,0
Saint Martin,11,0,2
Saint Vincent and the Grenadines,1,0,0
San Marino,197,21,4
Saudi Arabia,767,1,28
Senegal,86,0,5
Serbia,303,3,15
Seychelles,7,0,0
Singapore,558,2,156
Slovakia,216,0,7
Slovenia,476,4,7
Somalia,1,0,0
South Africa,554,0,2
Spain,42058,2994,3794
Sri Lanka,97,0,2
Sudan,3,1,0
Suriname,8,0,0
Swaziland,4,0,0
Sweden,2396,81,16
Switzerland,8836,124,131
Syria,7,3,0
Tanzania,12,0,0
Thailand,827,4,57
Timor-Leste,1,0,0
Togo,20,0,0
Trinidad and Tobago,52,0,0
Tunisia,173,5,1
Turkey,1872,44,0
U.S. Virgin Islands,17,0,0
Uganda,9,0,0
Ukraine,113,5,1
United Arab Emirates,248,2,45
United Kingdom,8077,422,140
United States,52690,684,260
Uruguay,189,0,0
Uzbekistan,50,0,0
Vatican City,4,0,0
Venezuela,91,0,15
Vietnam,134,0,17
Zambia,3,0,0
Zimbabwe,3,1,0
台湾,215,2,29
香港,386,4,102
