Country_Region,Confirmed,Deaths,Recovered
Afghanistan,8,0,0
Albania,15,1,0
Algeria,24,0,0
Andorra,1,0,0
Argentina,21,1,0
Armenia,4,0,0
Australia,128,3,24
Austria,246,0,4
Azerbaijan,15,0,4
Bahrain,110,0,30
Bangladesh,3,0,30
Belarus,19,0,3
Belgium,314,3,1
Bhutan,1,0,1
Bolivia,139,10,0
Bosnia and Herz.,7,0,0
Brazil,52,0,0
Brunei,11,0,0
Bulgaria,7,1,0
Burkina Faso,2,0,0
Cambodia,3,0,0
Cameroon,2,0,0
Canada,118,1,9
Chile,23,0,0
China,80813,3162,61475
Colombia,9,0,0
Congo,1,0,0
Costa Rica,22,0,0
Croatia,19,0,0
Cyprus,6,0,0
Czech Rep.,94,0,0
Côte d'Ivoire,1,0,0
Denmark,3713,139,1
Dominican Rep.,8,0,1
Ecuador,19,0,0
Egypt,73,1,27
Estonia,17,0,0
Faroe Is.,2,0,0
Finland,181,0,1
France,2281,48,12
French Guiana,5,0,12
French Polynesia,1,0,12
Georgia,24,0,0
Germany,1884,3,25
Gibraltar,1,0,25
Greece,99,0,0
Guam,0,0,0
Guernsey,1,0,0
Guyana,1,0,0
Honduras,2,0,0
Hungary,13,0,0
Iceland,90,0,0
India,60,0,4
Indonesia,2007,181,2
Iran,9000,354,2959
Iraq,75,10,2959
Ireland,43,1,0
Israel,107,0,4
Italy,12462,827,1258
Jamaica,2,0,1258
Japan,620,15,102
Jersey,2,15,102
Jordan,1,0,102
Korea,7869,66,288
Kuwait,72,0,2
Latvia,16,0,1
Lebanon,73,3,1
Liechtenstein,1,0,1
Lithuania,4,0,0
Luxembourg,16,0,0
Macedonia,9,0,0
Malaysia,149,0,26
Maldives,8,0,0
Malta,7,0,0
Martinique,3,0,0
Mexico,11,0,4
Moldova,4,0,4
Monaco,1,0,4
Mongolia,1,0,4
Morocco,6,1,0
Nepal,1,0,0
Netherlands,503,5,0
New Zealand,5,0,0
Nigeria,2,0,0
Norway,489,0,1
Oman,18,0,1
Pakistan,20,1,1
Panama,14,1,0
Paraguay,5,0,0
Peru,11,0,0
Philippines,49,1,2
Poland,31,0,0
Portugal,59,0,0
Puerto Rico,0,0,0
Qatar,24,0,0
Romania,47,0,6
Russia,28,0,3
Saint Barthélemy,1,0,3
Saint Martin,2,0,3
San Marino,69,3,0
Saudi Arabia,45,0,1
Senegal,7,0,1
Serbia,18,0,0
Singapore,178,0,96
Slovakia,10,0,0
Slovenia,57,0,0
South Africa,13,0,0
Spain,2277,55,138
Sri Lanka,1,0,1
Sweden,620,1,1
Switzerland,640,3,3
Thailand,59,1,34
Togo,1,0,34
Tunisia,7,0,0
Turkey,1,0,0
U.S. Virgin Islands,0,0,0
Ukraine,1,0,0
United Arab Emirates,79,0,17
United Kingdom,456,8,19
United States,1205,40,15
Vatican City,1,0,15
Vietnam,38,0,16
台湾,48,1,17
香港,129,3,60
