Country_Region,Confirmed,Deaths,Recovered
Afghanistan,239,4,5
Albania,259,15,67
Algeria,847,58,46
Andorra,390,14,11
Angola,8,2,1
Anguilla,2,0,0
Antigua and Barbuda,7,0,0
Argentina,1133,31,240
Armenia,663,4,30
Aruba,57,0,1
Australia,4864,21,337
Austria,10482,146,1436
Azerbaijan,359,5,26
Bahamas,15,0,0
Bahrain,569,4,316
Bangladesh,54,6,25
Barbados,45,0,0
Belarus,163,2,47
Belgium,13964,828,2132
Belize,3,0,0
Benin,9,0,1
Bermuda,27,0,10
Bhutan,4,0,0
Bolivia,154,10,0
Bosnia and Herz.,459,13,19
Botswana,4,1,0
Brazil,6836,240,127
British Virgin Islands,3,0,0
Brunei,131,1,52
Bulgaria,422,9,20
Burkina Faso,282,16,46
Burundi,2,0,0
Cambodia,109,0,25
Cameroon,233,6,10
Canada,9731,111,1242
Cape Verde,6,1,0
Cayman Islands,12,1,1242
Central African Rep.,6,0,0
Chad,7,0,0
Chile,3031,16,234
China,81554,3312,76238
Colombia,1065,17,39
Congo,22,2,0
Costa Rica,375,2,4
Croatia,963,6,73
Cuba,212,6,12
Curaçao,11,1,2
Cyprus,320,12,29
Czech Rep.,3589,44,61
Côte d'Ivoire,190,1,9
Dem. Rep. Congo,109,9,3
Denmark,3924,139,894
Djibouti,30,0,0
Dominica,12,0,0
Dominican Rep.,1380,60,5
Ecuador,2758,98,58
Egypt,779,52,179
El Salvador,41,2,0
Eq. Guinea,15,0,1
Eritrea,15,0,0
Estonia,779,5,33
Ethiopia,29,0,2
Faroe Is.,169,0,74
Fiji,5,0,0
Finland,1828,17,0
France,56989,4032,7882
French Guiana,43,0,0
French Polynesia,37,0,1
Gabon,16,1,0
Gambia,4,1,0
Georgia,117,0,23
Germany,67366,732,11722
Ghana,195,5,31
Gibraltar,78,0,14
Greece,1415,50,52
Greenland,10,0,2
Grenada,9,0,0
Guadeloupe,119,5,22
Guam,77,3,9
Guatemala,39,1,12
Guernsey,91,1,12
Guinea,30,0,0
Guinea-Bissau,9,0,0
Guyana,19,1,0
Haiti,15,0,0
Honduras,219,14,3
Hungary,525,20,40
Iceland,1319,4,236
India,1834,41,0
Indonesia,2080,181,103
Iran,47593,3036,15473
Iraq,728,52,182
Ireland,3447,85,5
Isle of Man,68,1,0
Israel,6409,21,224
Italy,110574,13155,16847
Jamaica,44,2,3
Japan,2384,57,472
Jersey,91,2,472
Jordan,278,5,30
Kazakhstan,386,3,26
Kenya,81,1,3
Korea,9976,169,5567
Kosovo,125,1,1
Kuwait,317,0,80
Kyrgyzstan,111,0,3
Lao PDR,9,0,0
Latvia,458,0,1
Lebanon,494,14,43
Liberia,6,0,0
Libya,10,0,1
Liechtenstein,70,0,0
Lithuania,581,8,7
Luxembourg,2319,29,80
Macao SAR,41,0,10
Macedonia,354,10,17
Madagascar,57,0,0
Malaysia,2908,45,645
Maldives,18,0,13
Mali,31,3,0
Malta,188,0,2
Martinique,131,3,27
Mauritania,6,1,2
Mauritius,161,6,0
Mayotte,101,1,10
Mexico,1378,37,35
Moldova,423,5,0
Monaco,55,0,2
Mongolia,14,0,2
Montenegro,123,2,0
Montserrat,5,0,0
Morocco,654,39,26
Mozambique,10,0,0
Myanmar,16,1,0
Namibia,14,0,2
Nepal,5,0,1
Netherlands,13614,1173,1
New Caledonia,16,0,0
New Zealand,708,1,82
Nicaragua,5,1,0
Niger,74,5,0
Nigeria,174,2,9
Northern Mariana Islands,6,1,0
Norway,4655,32,0
Oman,210,1,34
Pakistan,2291,31,82
Panama,1317,32,9
Papua New Guinea,1,0,0
Paraguay,77,3,1
Peru,1323,38,447
Philippines,2311,96,50
Poland,2554,43,35
Portugal,8251,187,43
Puerto Rico,286,11,43
Qatar,835,2,71
Romania,2460,85,252
Russia,2777,24,190
Rwanda,82,0,0
Réunion,281,0,6
Saint Barthélemy,6,0,1
Saint Lucia,13,0,0
Saint Martin,21,2,2
Saint Vincent and the Grenadines,1,0,1
San Marino,240,28,13
Saudi Arabia,1720,16,264
Senegal,190,1,45
Serbia,1060,28,42
Seychelles,10,0,0
Sierra Leone,1,0,0
Singapore,1000,3,245
Slovakia,426,1,7
Slovenia,841,17,10
Somalia,3,0,0
South Africa,1380,5,31
Spain,104118,9387,26743
Sri Lanka,143,2,21
St Kitts and Nevis,8,0,0
St Marten,16,1,1
Sudan,7,2,1
Suriname,10,0,0
Swaziland,9,0,0
Sweden,5319,384,103
Switzerland,17139,488,4013
Syria,10,3,0
Tanzania,20,1,1
Thailand,1771,12,416
Timor-Leste,1,0,0
Togo,36,2,10
Trinidad and Tobago,87,3,1
Tunisia,455,14,5
Turkey,15679,277,243
Turks and Caicos Islands,5,0,0
U.S. Virgin Islands,30,0,19
US Virgin Islands,30,0,19
Uganda,44,0,0
Ukraine,804,20,10
United Arab Emirates,814,8,61
United Kingdom,30088,2921,135
United States,212747,4749,8878
Uruguay,350,1,41
Uzbekistan,181,2,12
Vatican City,6,0,0
Venezuela,144,3,41
Vietnam,218,0,63
Zambia,36,0,0
Zimbabwe,8,1,0
台湾,329,5,45
香港,765,4,147
