Country_Region,Confirmed,Deaths,Recovered
Afghanistan,25527,478,4725
Albania,1521,36,1044
Algeria,10919,767,7606
American Samoa,0,0,7606
Andorra,853,51,781
Angola,140,6,61
Anguilla,3,0,3
Antigua and Barbuda,26,3,20
Argentina,31564,833,9070
Armenia,16667,269,6214
Aruba,101,3,98
Australia,7320,103,6822
Austria,17109,677,16059
Azerbaijan,9957,119,5583
Bahamas,103,11,68
Bahrain,18227,42,12818
Bangladesh,87520,1171,18730
Barbados,96,7,83
Belarus,53973,308,30103
Belgium,60029,9655,16589
Belize,20,2,16
Benin,447,6,222
Bermuda,142,9,127
Bhutan,66,0,18
Bolivia,18429,611,2768
Bonaire,2,0,2
Bosnia and Herz.,2991,163,2119
Botswana,66,1,24
Brazil,867624,43332,388492
British Virgin Islands,8,1,7
Brunei,141,2,138
Bulgaria,3266,172,1723
Burkina Faso,892,53,790
Burundi,96,1,45
Cambodia,128,0,125
Cameroon,9627,268,4836
Canada,98787,8146,60272
Cape Verde,737,6,298
Cayman Islands,189,1,115
Central African Rep.,2112,7,363
Chad,848,72,718
Chile,174293,3323,134228
China,83132,4634,78369
Colombia,50939,1667,19426
Comoros,183,2,114
Costa Rica,1715,12,743
Croatia,2252,107,2134
Cuba,2248,84,1948
Curaçao,22,1,16
Cyprus,983,25,104
Czech Rep.,9999,329,7226
Côte d'Ivoire,5084,45,2397
Dem. Rep. Congo,4778,107,600
Denmark,12393,597,11035
Djibouti,4466,41,2823
Dominica,18,0,16
Dominican Rep.,23271,605,13084
Ecuador,46751,3896,4375
Egypt,44598,1575,11931
El Salvador,3826,74,1837
Eq. Guinea,1607,12,200
Eritrea,79,0,39
Estonia,1973,69,1705
Ethiopia,3345,57,495
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,18
Finland,7111,326,6200
France,157220,29407,29123
French Polynesia,60,0,60
Gabon,3747,22,1024
Gaza Strip,72,22,1024
Georgia,864,14,702
Germany,186269,8787,172199
Ghana,11422,51,4156
Gibraltar,176,0,172
Greece,3124,183,1374
Greenland,13,0,13
Grenada,23,0,22
Guadeloupe,145,10,68
Guam,184,5,168
Guatemala,9845,384,1804
Guernsey,252,13,238
Guinea,4513,25,3213
Guinea-Bissau,1476,15,153
Guyana,165,12,95
Haiti,4165,70,24
Honduras,8858,312,894
Hungary,4069,562,2482
Iceland,1811,10,1794
India,320922,9195,162379
Indonesia,38277,2134,14531
Iran,187427,8837,148674
Iraq,20209,607,8121
Ireland,25303,1706,23213
Isle of Man,336,24,312
Israel,19055,300,15360
Italy,236989,34345,38092
Jamaica,617,10,420
Japan,17429,925,15580
Jordan,953,9,678
Kazakhstan,14496,76,9188
Kenya,3594,103,1253
Korea,12121,277,10718
Kosovo,1486,33,928
Kuwait,35920,296,26759
Kyrgyzstan,2285,27,1791
Lao PDR,19,0,19
Latvia,1097,28,845
Lebanon,1449,32,868
Lesotho,4,0,2
Liberia,463,32,214
Libya,418,8,62
Liechtenstein,82,1,55
Lithuania,1768,75,1427
Luxembourg,4070,110,3922
Macao SAR,45,0,45
Macedonia,4057,188,1710
Madagascar,1264,10,362
Malawi,547,6,66
Malaysia,8453,121,7346
Maldives,2030,8,1217
Mali,1804,104,1058
Malta,649,9,601
Mauritania,1783,87,311
Mauritius,337,10,324
Mayotte,221,3,77
Mexico,146837,17141,104975
Moldova,11740,406,6623
Monaco,99,4,93
Mongolia,199,0,95
Montenegro,324,9,315
Montserrat,11,1,10
Morocco,8793,212,7725
Mozambique,571,2,151
Myanmar,261,6,165
Namibia,32,0,17
Nepal,5760,19,913
Netherlands,48783,6059,913
New Caledonia,21,0,20
New Zealand,1505,22,1132
Nicaragua,1464,55,953
Niger,989,66,881
Nigeria,16007,407,5101
Northern Mariana Islands,30,2,19
Norway,8628,242,8138
Oman,23481,104,8454
Pakistan,139230,2632,51735
Panama,20686,437,13759
Papua New Guinea,8,0,8
Paraguay,1289,11,647
Peru,229736,6688,43587
Philippines,25930,1088,5954
Poland,29392,1247,14104
Portugal,36690,1517,22438
Puerto Rico,5890,147,22438
Qatar,79602,73,56898
Romania,21999,1410,15719
